2024-10-18 12:37:38,935: Key.backspace
2024-10-18 12:37:38,958: Key.backspace
2024-10-18 12:37:38,991: Key.backspace
2024-10-18 12:37:39,018: Key.backspace
2024-10-18 12:37:39,050: Key.backspace
2024-10-18 12:37:39,081: Key.backspace
2024-10-18 12:37:39,081: Key.backspace
2024-10-18 12:37:39,108: Key.backspace
2024-10-18 12:37:39,139: Key.backspace
2024-10-18 12:37:39,170: Key.backspace
2024-10-18 12:37:39,170: Key.backspace
2024-10-18 12:37:39,200: Key.backspace
2024-10-18 12:37:39,200: Key.backspace
2024-10-18 12:37:39,234: Key.backspace
2024-10-18 12:37:39,234: Key.backspace
2024-10-18 12:37:39,259: Key.backspace
2024-10-18 12:37:39,259: Key.backspace
2024-10-18 12:37:39,289: Key.backspace
2024-10-18 12:37:39,318: Key.backspace
2024-10-18 12:37:39,348: Key.backspace
2024-10-18 12:37:39,348: Key.backspace
2024-10-18 12:37:39,379: Key.backspace
2024-10-18 12:37:39,408: Key.backspace
2024-10-18 12:37:39,439: Key.backspace
2024-10-18 12:37:39,468: Key.backspace
2024-10-18 12:37:39,468: Key.backspace
2024-10-18 12:37:39,498: Key.backspace
2024-10-18 12:37:39,498: Key.backspace
2024-10-18 12:37:39,533: Key.backspace
2024-10-18 12:37:39,557: Key.backspace
2024-10-18 12:37:39,557: Key.backspace
2024-10-18 12:37:39,587: Key.backspace
2024-10-18 12:37:39,617: Key.backspace
2024-10-18 12:37:39,648: Key.backspace
2024-10-18 12:37:39,648: Key.backspace
2024-10-18 12:37:39,674: Key.backspace
2024-10-18 12:37:39,708: Key.backspace
2024-10-18 12:37:39,737: Key.backspace
2024-10-18 12:37:39,767: Key.backspace
2024-10-18 12:37:39,797: Key.backspace
2024-10-18 12:37:39,797: Key.backspace
2024-10-18 12:37:39,832: Key.backspace
2024-10-18 12:37:39,832: Key.backspace
2024-10-18 12:37:39,856: Key.backspace
2024-10-18 12:37:39,886: Key.backspace
2024-10-18 12:37:39,917: Key.backspace
2024-10-18 12:37:39,946: Key.backspace
2024-10-18 12:37:39,969: Key.backspace
2024-10-18 12:37:41,719: Key.shift
2024-10-18 12:37:41,989: 'S'
2024-10-18 12:37:42,309: 'o'
2024-10-18 12:37:42,309: 'o'
2024-10-18 12:37:42,479: 'c'
2024-10-18 12:37:42,479: 'c'
2024-10-18 12:37:42,798: 'i'
2024-10-18 12:37:42,798: 'i'
2024-10-18 12:37:43,039: 'a'
2024-10-18 12:37:43,039: 'a'
2024-10-18 12:37:43,239: 'l'
2024-10-18 12:37:43,239: 'l'
2024-10-18 12:37:43,539: Key.space
2024-10-18 12:37:44,019: Key.shift
2024-10-18 12:37:44,419: 'E'
2024-10-18 12:37:44,419: 'E'
2024-10-18 12:37:44,702: 'n'
2024-10-18 12:37:44,702: 'n'
2024-10-18 12:37:44,979: 'g'
2024-10-18 12:37:44,979: 'g'
2024-10-18 12:37:45,258: 'i'
2024-10-18 12:37:45,258: 'i'
2024-10-18 12:37:45,488: 'n'
2024-10-18 12:37:45,488: 'n'
2024-10-18 12:37:45,672: 'e'
2024-10-18 12:37:45,672: 'e'
2024-10-18 12:37:45,909: 'e'
2024-10-18 12:37:45,909: 'e'
2024-10-18 12:37:46,159: 'r'
2024-10-18 12:37:46,159: 'r'
2024-10-18 12:37:46,439: 'i'
2024-10-18 12:37:46,448: 'i'
2024-10-18 12:37:46,675: 'n'
2024-10-18 12:37:46,675: 'n'
2024-10-18 12:37:46,908: 'g'
2024-10-18 12:37:46,908: 'g'
2024-10-18 12:37:47,148: Key.space
2024-10-18 12:37:47,941: 'g'
2024-10-18 12:37:47,941: 'g'
2024-10-18 12:37:48,219: 'o'
2024-10-18 12:37:48,499: 't'
2024-10-18 12:37:48,499: 't'
2024-10-18 12:37:48,661: Key.space
2024-10-18 12:37:48,959: 't'
2024-10-18 12:37:49,189: 'h'
2024-10-18 12:37:49,189: 'h'
2024-10-18 12:37:49,664: 's'
2024-10-18 12:37:49,664: 's'
2024-10-18 12:37:49,681: 'i'
2024-10-18 12:37:49,682: 'i'
2024-10-18 12:37:50,084: 's'
2024-10-18 12:37:50,084: 's'
2024-10-18 12:37:50,419: '\\'
2024-10-18 12:37:50,419: '\\'
2024-10-18 12:37:50,629: Key.backspace
2024-10-18 12:37:50,849: Key.backspace
2024-10-18 12:37:51,039: Key.backspace
2024-10-18 12:37:51,509: 'i'
2024-10-18 12:37:51,518: 'i'
2024-10-18 12:37:51,671: 's'
2024-10-18 12:37:51,672: 's'
2024-10-18 12:37:51,858: Key.space
2024-10-18 12:40:01,237: 'l'
2024-10-18 12:40:01,237: 'l'
2024-10-18 12:40:01,759: 'y'
2024-10-18 12:40:01,759: 'y'
2024-10-18 12:40:02,097: 'c'
2024-10-18 12:40:02,345: 'h'
2024-10-18 12:40:03,007: 'e'
2024-10-18 12:40:03,007: 'e'
2024-10-18 12:40:03,310: 'e'
2024-10-18 12:40:03,310: 'e'
2024-10-18 12:44:05,719: Key.ctrl_l
2024-10-18 12:44:05,879: '\x03'
2024-10-18 12:44:05,879: '\x03'
2024-10-18 12:44:08,020: Key.ctrl_l
2024-10-18 12:44:08,020: Key.ctrl_l
2024-10-18 12:44:08,479: '\x16'
2024-10-18 12:44:08,479: '\x16'
2024-10-18 12:44:18,749: Key.space
2024-10-18 12:44:19,049: Key.shift
2024-10-18 12:44:19,337: 'H'
2024-10-18 12:44:19,338: 'H'
2024-10-18 12:44:19,730: 'o'
2024-10-18 12:44:19,731: 'o'
2024-10-18 12:44:19,899: 'w'
2024-10-18 12:44:19,899: 'w'
2024-10-18 12:44:20,078: Key.space
2024-10-18 12:44:20,489: 'c'
2024-10-18 12:44:20,641: 'a'
2024-10-18 12:44:20,641: 'a'
2024-10-18 12:44:20,939: 'n'
2024-10-18 12:44:21,129: Key.space
2024-10-18 12:44:21,349: Key.shift
2024-10-18 12:44:21,559: 'I'
2024-10-18 12:44:21,559: 'I'
2024-10-18 12:44:21,819: Key.space
2024-10-18 12:44:21,819: Key.space
2024-10-18 12:44:21,999: 'd'
2024-10-18 12:44:21,999: 'd'
2024-10-18 12:44:22,237: 'o'
2024-10-18 12:44:22,499: Key.space
2024-10-18 12:44:22,839: 'y'
2024-10-18 12:44:24,139: Key.backspace
2024-10-18 12:44:24,669: 't'
2024-10-18 12:44:24,669: 't'
2024-10-18 12:44:24,869: 'h'
2024-10-18 12:44:24,869: 'h'
2024-10-18 12:44:25,260: 'i'
2024-10-18 12:44:25,260: 'i'
2024-10-18 12:44:25,539: 's'
2024-10-18 12:44:25,539: 's'
2024-10-18 12:44:25,639: Key.space
2024-10-18 12:44:25,639: Key.space
2024-10-18 12:44:28,002: 'v'
2024-10-18 12:44:28,002: 'v'
2024-10-18 12:44:28,259: 'e'
2024-10-18 12:44:28,259: 'e'
2024-10-18 12:44:28,609: 'r'
2024-10-18 12:44:28,609: 'r'
2024-10-18 12:44:28,879: 'y'
2024-10-18 12:44:30,219: Key.backspace
2024-10-18 12:44:30,429: Key.backspace
2024-10-18 12:44:30,649: Key.backspace
2024-10-18 12:44:31,381: Key.backspace
2024-10-18 12:44:31,381: Key.backspace
2024-10-18 12:44:35,739: 'i'
2024-10-18 12:44:36,479: 'n'
2024-10-18 12:44:36,479: 'n'
2024-10-18 12:44:36,709: Key.space
2024-10-18 12:44:36,973: 'a'
2024-10-18 12:44:36,973: 'a'
2024-10-18 12:44:37,209: Key.space
2024-10-18 12:44:37,209: Key.space
2024-10-18 12:44:38,709: 'g'
2024-10-18 12:44:38,709: 'g'
2024-10-18 12:44:38,979: 'o'
2024-10-18 12:44:38,979: 'o'
2024-10-18 12:44:39,160: 'o'
2024-10-18 12:44:39,160: 'o'
2024-10-18 12:44:40,174: 'd'
2024-10-18 12:44:40,174: 'd'
2024-10-18 12:44:40,799: Key.space
2024-10-18 12:44:41,496: 'e'
2024-10-18 12:44:41,496: 'e'
2024-10-18 12:44:42,015: 'n'
2024-10-18 12:44:42,015: 'n'
2024-10-18 12:44:42,459: 'v'
2024-10-18 12:44:42,459: 'v'
2024-10-18 12:44:42,939: 'i'
2024-10-18 12:44:42,939: 'i'
2024-10-18 12:44:43,612: 'r'
2024-10-18 12:44:43,612: 'r'
2024-10-18 12:44:44,973: 'o'
2024-10-18 12:44:44,973: 'o'
2024-10-18 12:44:45,319: 'n'
2024-10-18 12:44:45,319: 'n'
2024-10-18 12:44:45,549: 'm'
2024-10-18 12:44:45,549: 'm'
2024-10-18 12:44:45,739: 'e'
2024-10-18 12:44:45,739: 'e'
2024-10-18 12:44:45,899: 'n'
2024-10-18 12:44:45,899: 'n'
2024-10-18 12:44:46,359: 't'
2024-10-18 12:44:46,359: 't'
2024-10-18 12:44:47,480: Key.enter
2024-10-18 12:44:47,480: Key.enter
2024-10-18 12:46:06,481: Key.enter
2024-10-18 12:46:08,489: Key.ctrl_l
2024-10-18 12:46:10,489: Key.ctrl_l
2024-10-18 12:46:11,159: Key.enter
2024-10-18 12:46:11,395: Key.enter
2024-10-18 12:46:11,609: Key.enter
2024-10-18 12:46:13,209: Key.ctrl_l
2024-10-18 12:46:13,458: '\x16'
2024-10-18 12:46:14,359: Key.ctrl_l
2024-10-18 12:46:14,639: '\x03'
2024-10-18 12:46:15,363: 'c'
2024-10-18 12:49:10,380: Key.ctrl_l
2024-10-18 12:49:10,380: Key.ctrl_l
2024-10-18 12:51:23,376: 'm'
2024-10-18 12:51:23,376: 'm'
2024-10-18 12:51:23,737: 'i'
2024-10-18 12:51:23,737: 'i'
2024-10-18 12:51:24,536: 'c'
2024-10-18 12:51:24,537: 'c'
2024-10-18 12:51:24,893: 'r'
2024-10-18 12:51:24,902: 'r'
2024-10-18 12:51:25,265: 'o'
2024-10-18 12:51:25,467: 's'
2024-10-18 12:51:25,467: 's'
2024-10-18 12:51:25,764: 'o'
2024-10-18 12:51:25,779: 'o'
2024-10-18 12:51:26,013: 'f'
2024-10-18 12:51:26,016: 'f'
2024-10-18 12:51:26,300: 't'
2024-10-18 12:51:26,301: 't'
2024-10-18 12:52:02,457: Key.shift
2024-10-18 12:52:02,457: Key.shift
2024-10-18 12:52:02,752: 'S'
2024-10-18 12:52:03,138: 'p'
2024-10-18 12:52:03,138: 'p'
2024-10-18 12:52:03,619: 'y'
2024-10-18 12:52:03,619: 'y'
2024-10-18 12:52:04,880: 's'
2024-10-18 12:52:04,880: 's'
2024-10-18 12:52:05,104: 'h'
2024-10-18 12:52:05,105: 'h'
2024-10-18 12:52:05,298: 'e'
2024-10-18 12:52:05,299: 'e'
2024-10-18 12:52:05,626: 'l'
2024-10-18 12:52:05,627: 'l'
2024-10-18 12:52:06,140: 't'
2024-10-18 12:52:06,141: 't'
2024-10-18 12:52:06,303: 'e'
2024-10-18 12:52:06,303: 'e'
2024-10-18 12:52:06,635: 'r'
2024-10-18 12:52:06,636: 'r'
2024-10-18 12:52:25,581: Key.enter
2024-10-18 12:52:25,581: Key.enter
2024-10-18 12:52:37,198: Key.down
2024-10-18 12:52:37,198: Key.down
2024-10-18 12:52:37,543: Key.down
2024-10-18 12:53:58,317: Key.shift
2024-10-18 12:53:58,578: 'K'
2024-10-18 12:53:58,857: 'e'
2024-10-18 12:53:58,858: 'e'
2024-10-18 12:53:59,042: 'y'
2024-10-18 12:53:59,042: 'y'
2024-10-18 12:53:59,439: 's'
2024-10-18 12:53:59,439: 's'
2024-10-18 12:54:00,123: 'c'
2024-10-18 12:54:00,395: 'r'
2024-10-18 12:54:00,396: 'r'
2024-10-18 12:54:00,832: 'a'
2024-10-18 12:54:01,067: 'm'
2024-10-18 12:54:01,067: 'm'
2024-10-18 12:54:01,420: 'b'
2024-10-18 12:54:01,420: 'b'
2024-10-18 12:54:01,864: 'l'
2024-10-18 12:54:01,864: 'l'
2024-10-18 12:54:02,115: 'e'
2024-10-18 12:54:02,115: 'e'
2024-10-18 12:54:02,409: 'r'
2024-10-18 12:54:02,409: 'r'
2024-10-18 12:54:03,503: Key.enter
2024-10-18 13:14:25,910: Key.up
2024-10-18 13:14:26,409: Key.up
2024-10-18 13:14:26,444: Key.up
2024-10-18 13:14:26,444: Key.up
2024-10-18 13:14:26,473: Key.up
2024-10-18 13:14:26,472: Key.up
2024-10-18 13:14:26,499: Key.up
2024-10-18 13:14:26,529: Key.up
2024-10-18 13:14:26,529: Key.up
2024-10-18 13:14:26,559: Key.up
2024-10-18 13:14:26,588: Key.up
2024-10-18 13:14:26,588: Key.up
2024-10-18 13:14:26,618: Key.up
2024-10-18 13:14:26,618: Key.up
2024-10-18 13:14:26,648: Key.up
2024-10-18 13:14:26,648: Key.up
2024-10-18 13:14:26,678: Key.up
2024-10-18 13:14:26,678: Key.up
2024-10-18 13:14:26,708: Key.up
2024-10-18 13:14:26,708: Key.up
2024-10-18 13:14:26,743: Key.up
2024-10-18 13:14:26,767: Key.up
2024-10-18 13:14:26,767: Key.up
2024-10-18 13:14:26,797: Key.up
2024-10-18 13:14:26,797: Key.up
2024-10-18 13:14:26,827: Key.up
2024-10-18 13:14:26,827: Key.up
2024-10-18 13:14:26,857: Key.up
2024-10-18 13:14:26,857: Key.up
2024-10-18 13:14:26,887: Key.up
2024-10-18 13:14:26,887: Key.up
2024-10-18 13:14:26,917: Key.up
2024-10-18 13:14:26,917: Key.up
2024-10-18 13:14:26,946: Key.up
2024-10-18 13:14:26,976: Key.up
2024-10-18 13:14:27,006: Key.up
2024-10-18 13:14:27,006: Key.up
2024-10-18 13:14:27,041: Key.up
2024-10-18 13:14:27,041: Key.up
2024-10-18 13:14:27,069: Key.up
2024-10-18 13:14:27,070: Key.up
2024-10-18 13:14:27,096: Key.up
2024-10-18 13:14:27,096: Key.up
2024-10-18 13:14:27,126: Key.up
2024-10-18 13:14:27,155: Key.up
2024-10-18 13:14:27,185: Key.up
2024-10-18 13:14:27,186: Key.up
2024-10-18 13:14:27,215: Key.up
2024-10-18 13:14:27,245: Key.up
2024-10-18 13:14:27,245: Key.up
2024-10-18 13:14:27,275: Key.up
2024-10-18 13:14:27,275: Key.up
2024-10-18 13:14:27,305: Key.up
2024-10-18 13:14:27,305: Key.up
2024-10-18 13:14:27,339: Key.up
2024-10-18 13:14:27,340: Key.up
2024-10-18 13:14:27,364: Key.up
2024-10-18 13:14:27,364: Key.up
2024-10-18 13:14:27,394: Key.up
2024-10-18 13:14:27,424: Key.up
2024-10-18 13:14:27,424: Key.up
2024-10-18 13:14:27,454: Key.up
2024-10-18 13:14:27,454: Key.up
2024-10-18 13:14:27,484: Key.up
2024-10-18 13:14:27,484: Key.up
2024-10-18 13:14:27,514: Key.up
2024-10-18 13:14:27,514: Key.up
2024-10-18 13:14:28,199: Key.up
2024-10-18 13:14:28,199: Key.up
2024-10-18 13:14:28,697: Key.up
2024-10-18 13:14:28,734: Key.up
2024-10-18 13:14:28,734: Key.up
2024-10-18 13:14:28,757: Key.up
2024-10-18 13:14:28,757: Key.up
2024-10-18 13:14:28,787: Key.up
2024-10-18 13:14:28,787: Key.up
2024-10-18 13:14:28,817: Key.up
2024-10-18 13:14:28,818: Key.up
2024-10-18 13:14:28,847: Key.up
2024-10-18 13:14:28,847: Key.up
2024-10-18 13:14:28,876: Key.up
2024-10-18 13:14:28,877: Key.up
2024-10-18 13:14:28,907: Key.up
2024-10-18 13:14:28,906: Key.up
2024-10-18 13:14:28,936: Key.up
2024-10-18 13:14:28,936: Key.up
2024-10-18 13:14:28,966: Key.up
2024-10-18 13:14:28,967: Key.up
2024-10-18 13:14:28,996: Key.up
2024-10-18 13:14:28,996: Key.up
2024-10-18 13:14:29,031: Key.up
2024-10-18 13:14:29,031: Key.up
2024-10-18 13:14:29,060: Key.up
2024-10-18 13:14:29,085: Key.up
2024-10-18 13:14:29,086: Key.up
2024-10-18 13:14:29,115: Key.up
2024-10-18 13:14:29,115: Key.up
2024-10-18 13:14:29,145: Key.up
2024-10-18 13:14:29,145: Key.up
2024-10-18 13:14:29,175: Key.up
2024-10-18 13:14:29,176: Key.up
2024-10-18 13:14:29,205: Key.up
2024-10-18 13:14:29,205: Key.up
2024-10-18 13:14:29,235: Key.up
2024-10-18 13:14:29,235: Key.up
2024-10-18 13:14:29,265: Key.up
2024-10-18 13:14:29,265: Key.up
2024-10-18 13:14:29,294: Key.up
2024-10-18 13:14:29,295: Key.up
2024-10-18 13:14:29,329: Key.up
2024-10-18 13:14:29,329: Key.up
2024-10-18 13:14:29,354: Key.up
2024-10-18 13:14:29,354: Key.up
2024-10-18 13:14:29,384: Key.up
2024-10-18 13:14:29,712: Key.up
2024-10-18 13:14:30,372: Key.up
2024-10-18 13:14:30,871: Key.up
2024-10-18 13:14:30,901: Key.up
2024-10-18 13:14:30,902: Key.up
2024-10-18 13:14:30,931: Key.up
2024-10-18 13:14:30,961: Key.up
2024-10-18 13:14:30,961: Key.up
2024-10-18 13:14:47,153: Key.shift
2024-10-18 13:14:47,452: 'M'
2024-10-18 13:14:48,029: 'r'
2024-10-18 13:14:48,030: 'r'
2024-10-18 13:14:48,666: Key.space
2024-10-18 13:15:06,930: Key.shift
2024-10-18 13:15:07,303: 'G'
2024-10-18 13:15:07,303: 'G'
2024-10-18 13:15:10,256: 'o'
2024-10-18 13:15:10,256: 'o'
2024-10-18 13:15:10,452: 'o'
2024-10-18 13:15:10,452: 'o'
2024-10-18 13:15:10,648: 'd'
2024-10-18 13:15:10,649: 'd'
2024-10-18 13:15:10,932: Key.space
2024-10-18 13:15:11,212: Key.shift
2024-10-18 13:15:11,212: Key.shift
2024-10-18 13:15:11,469: 'A'
2024-10-18 13:15:11,470: 'A'
2024-10-18 13:15:11,713: 'f'
2024-10-18 13:15:11,713: 'f'
2024-10-18 13:15:11,952: 't'
2024-10-18 13:15:11,952: 't'
2024-10-18 13:15:12,132: 'e'
2024-10-18 13:15:12,132: 'e'
2024-10-18 13:15:12,429: 'r'
2024-10-18 13:15:12,430: 'r'
2024-10-18 13:15:12,635: 'n'
2024-10-18 13:15:12,635: 'n'
2024-10-18 13:15:13,067: 'o'
2024-10-18 13:15:13,068: 'o'
2024-10-18 13:15:13,251: 'o'
2024-10-18 13:15:13,252: 'o'
2024-10-18 13:15:13,459: 'n'
2024-10-18 13:15:13,459: 'n'
2024-10-18 13:15:13,657: Key.space
2024-10-18 13:15:13,657: Key.space
2024-10-18 13:15:13,901: Key.shift
2024-10-18 13:15:14,160: 'S'
2024-10-18 13:15:14,161: 'S'
2024-10-18 13:15:14,394: 'i'
2024-10-18 13:15:14,395: 'i'
2024-10-18 13:15:14,589: 'r'
2024-10-18 13:15:14,589: 'r'
2024-10-18 13:15:15,130: Key.enter
2024-10-18 13:15:15,130: Key.enter
2024-10-18 13:15:15,528: Key.shift
2024-10-18 13:15:15,528: Key.shift
2024-10-18 13:15:15,982: 'H'
2024-10-18 13:15:15,982: 'H'
2024-10-18 13:15:16,379: 'o'
2024-10-18 13:15:16,379: 'o'
2024-10-18 13:15:16,563: 'w'
2024-10-18 13:15:16,564: 'w'
2024-10-18 13:15:18,488: "'"
2024-10-18 13:15:18,488: "'"
2024-10-18 13:15:18,772: 's'
2024-10-18 13:15:18,772: 's'
2024-10-18 13:15:19,055: Key.space
2024-10-18 13:15:46,571: Key.shift
2024-10-18 13:15:46,571: Key.shift
2024-10-18 13:15:46,924: 'H'
2024-10-18 13:15:48,334: 'o'
2024-10-18 13:15:48,334: 'o'
2024-10-18 13:15:48,596: 'w'
2024-10-18 13:15:48,596: 'w'
2024-10-18 13:15:49,669: "'"
2024-10-18 13:15:49,670: "'"
2024-10-18 13:15:49,959: 's'
2024-10-18 13:15:49,959: 's'
2024-10-18 13:15:50,163: Key.space
2024-10-18 13:15:50,163: Key.space
2024-10-18 13:15:50,526: 'e'
2024-10-18 13:15:50,526: 'e'
2024-10-18 13:15:50,858: 'v'
2024-10-18 13:15:50,859: 'v'
2024-10-18 13:15:51,027: 'e'
2024-10-18 13:15:51,328: 'r'
2024-10-18 13:15:51,480: 'y'
2024-10-18 13:15:51,481: 'y'
2024-10-18 13:15:51,729: 't'
2024-10-18 13:15:51,730: 't'
2024-10-18 13:15:51,958: 'h'
2024-10-18 13:15:51,958: 'h'
2024-10-18 13:15:52,277: 'i'
2024-10-18 13:15:52,278: 'i'
2024-10-18 13:15:52,596: 'n'
2024-10-18 13:15:52,596: 'n'
2024-10-18 13:15:52,897: 'g'
2024-10-18 13:15:52,898: 'g'
2024-10-18 13:15:53,350: Key.space
2024-10-18 13:15:53,350: Key.space
2024-10-18 13:15:54,027: Key.shift
2024-10-18 13:15:54,324: 'S'
2024-10-18 13:15:54,325: 'S'
2024-10-18 13:15:54,515: 'i'
2024-10-18 13:15:54,515: 'i'
2024-10-18 13:15:55,400: 'r'
2024-10-18 13:15:56,061: Key.enter
2024-10-18 13:15:57,025: Key.shift
2024-10-18 13:15:59,109: 'A'
2024-10-18 13:15:59,110: 'A'
2024-10-18 13:15:59,806: 'b'
2024-10-18 13:15:59,806: 'b'
2024-10-18 13:16:00,914: Key.backspace
2024-10-18 13:16:01,292: Key.backspace
2024-10-18 13:16:02,313: Key.shift
2024-10-18 13:45:21,448: Key.media_volume_down
2024-10-18 13:45:21,780: Key.media_volume_down
2024-10-18 13:45:21,780: Key.media_volume_down
2024-10-18 13:45:22,074: Key.media_volume_down
2024-10-18 13:45:22,332: Key.media_volume_down
2024-10-18 13:45:22,831: Key.media_volume_down
2024-10-18 13:45:22,861: Key.media_volume_down
2024-10-18 13:45:22,891: Key.media_volume_down
2024-10-18 13:45:22,891: Key.media_volume_down
2024-10-18 13:45:22,921: Key.media_volume_down
2024-10-18 13:45:22,951: Key.media_volume_down
2024-10-18 13:45:22,951: Key.media_volume_down
2024-10-18 13:45:22,985: Key.media_volume_down
2024-10-18 13:45:23,010: Key.media_volume_down
2024-10-18 13:45:23,010: Key.media_volume_down
2024-10-18 13:45:23,040: Key.media_volume_down
2024-10-18 13:45:23,041: Key.media_volume_down
2024-10-18 13:45:23,070: Key.media_volume_down
2024-10-18 13:45:23,071: Key.media_volume_down
2024-10-18 13:45:23,100: Key.media_volume_down
2024-10-18 13:45:23,130: Key.media_volume_down
2024-10-18 13:45:23,130: Key.media_volume_down
2024-10-18 13:45:23,159: Key.media_volume_down
2024-10-18 13:45:23,159: Key.media_volume_down
2024-10-18 13:45:23,433: Key.media_volume_down
2024-10-18 13:45:26,571: Key.media_volume_down
2024-10-18 13:45:26,899: Key.media_volume_down
2024-10-18 13:45:26,900: Key.media_volume_down
2024-10-18 13:45:27,352: Key.media_volume_down
2024-10-18 13:45:27,717: Key.media_volume_down
2024-10-18 13:45:28,032: Key.media_volume_down
2024-10-18 13:45:28,033: Key.media_volume_down
2024-10-18 13:45:28,415: Key.media_volume_down
2024-10-18 13:45:28,417: Key.media_volume_down
2024-10-18 13:45:29,640: Key.media_volume_up
2024-10-18 13:45:30,023: Key.media_volume_up
2024-10-18 13:45:30,023: Key.media_volume_up
2024-10-18 13:45:30,306: Key.media_volume_up
2024-10-18 13:45:30,574: Key.media_volume_up
2024-10-18 13:45:43,200: Key.media_volume_up
2024-10-18 13:45:43,698: Key.media_volume_up
2024-10-18 13:45:43,728: Key.media_volume_up
